idHH_clean,salaire_mensuel,hhmilieu2,hhreg,q4a_02,score_individuel_epm
000000043009,0.0,2,51,Non,21.833333333333332
000000043009,0.0,2,51,Non,22.666666666666664
000000043010,0.0,2,51,Oui,21.0
000000043011,0.0,2,51,Oui,21.0
000000043011,0.0,2,51,Non,21.833333333333332
000000043012,0.0,2,51,Oui,21.0
000000043012,0.0,2,51,Non,21.833333333333332
000000043012,0.0,2,51,Non,22.666666666666664
000000043012,0.0,2,51,Non,23.5
000000043012,0.0,2,51,Non,24.333333333333332
000000043012,0.0,2,51,Non,25.166666666666664
000000043101,0.0,2,25,Oui,21.0
000000043101,0.0,2,25,Non,21.833333333333332
000000043101,0.0,2,25,Non,22.666666666666664
000000043102,0.0,2,25,Oui,21.0
000000043102,0.0,2,25,Non,21.833333333333332
000000043102,0.0,2,25,Non,22.666666666666664
000000043102,0.0,2,25,Non,23.5
000000043102,0.0,2,25,Non,24.333333333333332
000000043102,0.0,2,25,Non,25.166666666666664
000000043102,0.0,2,25,Non,26.0
000000043102,0.0,2,25,Non,26.833333333333332
000000043102,0.0,2,25,Non,28.500000000000004
000000043103,0.0,2,25,Oui,21.833333333333332
000000043104,0.0,2,25,Oui,21.0
000000043104,0.0,2,25,Non,21.833333333333332
000000043104,0.0,2,25,Non,25.166666666666664
000000043104,0.0,2,25,Non,26.0
000000043104,0.0,2,25,Non,26.833333333333332
000000043105,0.0,2,25,Oui,21.0
000000043105,0.0,2,25,Non,21.833333333333332
000000043105,0.0,2,25,Non,22.666666666666664
000000043105,0.0,2,25,Non,23.5
000000043106,0.0,2,25,Oui,21.0
000000043106,0.0,2,25,Non,21.833333333333332
000000043106,0.0,2,25,Non,22.666666666666664
000000043107,0.0,2,25,Oui,21.0
000000043107,0.0,2,25,Non,21.833333333333332
000000043107,0.0,2,25,Non,23.5
000000043108,0.0,2,25,Oui,21.0
000000043108,0.0,2,25,Oui,21.833333333333332
000000043108,0.0,2,25,Non,22.666666666666664
000000043108,0.0,2,25,Non,23.5
000000043108,0.0,2,25,Non,24.333333333333332
000000043109,0.0,2,25,Oui,21.0
000000043109,0.0,2,25,Non,21.833333333333332
000000043110,0.0,2,25,Oui,21.0
000000043110,0.0,2,25,Non,21.833333333333332
000000043111,0.0,2,25,Oui,21.0
000000043111,0.0,2,25,Non,21.833333333333332
000000043111,0.0,2,25,Non,22.666666666666664
000000043111,0.0,2,25,Non,23.5
000000043111,0.0,2,25,Non,24.333333333333332
000000043112,0.0,2,25,Oui,21.0
000000043112,0.0,2,25,Non,21.833333333333332
000000043112,0.0,2,25,Non,22.666666666666664
000000043112,0.0,2,25,Non,23.5
000000043112,0.0,2,25,Non,24.333333333333332
000000043112,0.0,2,25,Non,25.166666666666664
000000043201,0.0,1,42,Oui,6.0
000000043201,0.0,1,42,Non,6.833333333333333
000000043201,0.0,1,42,Non,7.666666666666666
000000043201,0.0,1,42,Non,8.5
000000043202,0.0,1,42,Oui,6.833333333333333
000000043203,0.0,1,42,Oui,6.0
000000043203,0.0,1,42,Non,6.833333333333333
000000043203,0.0,1,42,Non,7.666666666666666
000000043204,6.0,1,42,Oui,13.828660852935304
000000043204,0.0,1,42,Non,6.833333333333333
000000043204,0.0,1,42,Non,7.666666666666666
000000043205,0.0,1,42,Non,6.0
000000043205,0.0,1,42,Non,6.833333333333333
000000043205,0.0,1,42,Oui,7.666666666666666
000000043205,0.0,1,42,Non,8.5
000000043205,0.0,1,42,Non,9.333333333333332
000000043205,0.0,1,42,Non,10.166666666666666
000000043206,0.0,1,42,Oui,6.0
000000043206,0.0,1,42,Non,6.833333333333333
000000043206,0.0,1,42,Non,7.666666666666666
000000043207,0.0,1,42,Oui,6.0
000000043207,0.0,1,42,Oui,6.833333333333333
000000043207,0.0,1,42,Non,7.666666666666666
000000043208,0.0,1,42,Non,6.0
000000043208,0.0,1,42,Oui,6.833333333333333
000000043208,0.0,1,42,Non,7.666666666666666
000000043209,0.0,1,42,Oui,6.0
000000043209,0.0,1,42,Oui,6.833333333333333
000000043210,0.0,1,42,Oui,6.0
000000043210,0.0,1,42,Oui,6.833333333333333
000000043210,0.0,1,42,Non,7.666666666666666
000000043210,0.0,1,42,Non,8.5
000000043210,0.0,1,42,Non,9.333333333333332
000000043210,0.0,1,42,Non,10.166666666666666
000000043211,0.0,1,42,Oui,6.0
000000043211,0.0,1,42,Non,6.833333333333333
000000043211,0.0,1,42,Non,7.666666666666666
000000043211,0.0,1,42,Non,8.5
000000043212,0.0,1,42,Oui,6.0
000000043212,0.0,1,42,Oui,6.833333333333333
000000043212,0.0,1,42,Non,7.666666666666666
000000043212,0.0,1,42,Non,8.5
000000043212,0.0,1,42,Non,9.333333333333332
000000043301,0.0,2,43,Oui,21.0
000000043301,0.0,2,43,Non,21.833333333333332
000000043301,0.0,2,43,Non,22.666666666666664
000000043302,0.0,2,43,Non,21.0
000000043302,0.0,2,43,Non,21.833333333333332
000000043302,0.0,2,43,Non,22.666666666666664
000000043302,0.0,2,43,Non,23.5
000000043302,0.0,2,43,Non,24.333333333333332
000000043302,0.0,2,43,Non,25.166666666666664
000000043302,0.0,2,43,Non,26.0
000000043303,0.0,2,43,Non,21.0
000000043303,0.0,2,43,Non,21.833333333333332
000000043303,0.0,2,43,Non,22.666666666666664
000000043303,0.0,2,43,Non,23.5
000000043303,0.0,2,43,Non,24.333333333333332
000000043304,0.0,2,43,Oui,21.0
000000043304,0.0,2,43,Non,21.833333333333332
000000043304,0.0,2,43,Non,22.666666666666664
000000043304,0.0,2,43,Non,23.5
000000043305,0.0,2,43,Oui,21.0
000000043306,0.0,2,43,Oui,21.0
000000043306,0.0,2,43,Oui,21.833333333333332
000000043306,0.0,2,43,Non,22.666666666666664
000000043307,0.0,2,43,Non,21.833333333333332
000000043307,0.0,2,43,Non,23.5
000000043308,0.0,2,43,Non,21.0
000000043309,0.0,2,43,Oui,21.0
000000043309,0.0,2,43,Oui,21.833333333333332
000000043309,0.0,2,43,Oui,22.666666666666664
000000043309,0.0,2,43,Oui,23.5
000000043309,0.0,2,43,Non,24.333333333333332
000000043310,0.0,2,43,Non,21.0
000000043310,0.0,2,43,Non,21.833333333333332
000000043310,0.0,2,43,Non,22.666666666666664
000000043311,0.0,2,43,Non,21.833333333333332
000000043311,0.0,2,43,Non,22.666666666666664
000000043311,0.0,2,43,Non,23.5
000000043312,0.0,2,43,Non,21.0
000000043312,0.0,2,43,Non,22.666666666666664
000000043312,0.0,2,43,Non,23.5
000000043312,0.0,2,43,Non,24.333333333333332
000000043312,0.0,2,43,Non,25.166666666666664
000000043401,0.0,2,32,Non,21.0
000000043401,0.0,2,32,Non,21.833333333333332
000000043401,0.0,2,32,Non,22.666666666666664
000000043401,0.0,2,32,Non,23.5
000000043402,0.0,2,32,Non,21.0
000000043403,0.0,2,32,Non,21.0
000000043403,0.0,2,32,Non,21.833333333333332
000000043403,0.0,2,32,Non,22.666666666666664
000000043403,0.0,2,32,Non,23.5
000000043403,0.0,2,32,Non,24.333333333333332
000000043403,0.0,2,32,Non,26.833333333333332
000000043404,0.0,2,32,Non,21.0
000000043404,0.0,2,32,Non,21.833333333333332
000000043404,0.0,2,32,Non,22.666666666666664
000000043405,0.0,2,32,Non,21.0
000000043405,0.0,2,32,Non,21.833333333333332
000000043405,0.0,2,32,Non,22.666666666666664
000000043406,0.0,2,32,Non,21.0
000000043406,0.0,2,32,Non,21.833333333333332
000000043407,0.0,2,32,Non,21.0
000000043407,0.0,2,32,Non,21.833333333333332
000000043407,0.0,2,32,Non,22.666666666666664
000000043408,0.0,2,32,Non,22.666666666666664
000000043408,0.0,2,32,Non,23.5
000000043409,0.0,2,32,Non,21.0
000000043409,0.0,2,32,Non,21.833333333333332
000000043409,0.0,2,32,Non,22.666666666666664
000000043411,0.0,2,32,Non,22.666666666666664
000000043412,0.0,2,32,Non,21.0
000000043412,0.0,2,32,Non,21.833333333333332
000000043501,0.0,1,32,Oui,6.0
000000043501,0.0,1,32,Non,6.833333333333333
000000043501,0.0,1,32,Non,7.666666666666666
000000043501,0.0,1,32,Non,8.5
000000043501,0.0,1,32,Non,9.333333333333332
000000043501,0.0,1,32,Non,10.166666666666666
000000043502,0.0,1,32,Non,6.0
000000043502,0.0,1,32,Non,6.833333333333333
000000043502,0.0,1,32,Non,7.666666666666666
000000043503,0.0,1,32,Non,6.0
000000043503,0.0,1,32,Non,6.833333333333333
000000043503,0.0,1,32,Non,9.333333333333332
000000043504,0.0,1,32,Oui,6.0
000000043505,0.0,1,32,Oui,6.0
000000043505,0.0,1,32,Non,6.833333333333333
000000043505,0.0,1,32,Non,7.666666666666666
000000043506,0.0,1,32,Non,6.0
000000043506,0.0,1,32,Non,6.833333333333333
000000043506,0.0,1,32,Non,7.666666666666666
000000043507,0.0,1,32,Non,6.0
000000043507,0.0,1,32,Non,6.833333333333333
000000043507,0.0,1,32,Non,7.666666666666666
000000043507,0.0,1,32,Non,8.5
000000043507,0.0,1,32,Non,9.333333333333332
000000043507,0.0,1,32,Non,11.833333333333334
000000043508,0.0,1,32,Non,6.0
000000043508,0.0,1,32,Non,6.833333333333333
000000043509,0.0,1,32,Non,6.0
000000043509,0.0,1,32,Non,6.833333333333333
000000043509,0.0,1,32,Non,7.666666666666666
000000043510,0.0,1,32,Oui,6.0
000000043511,0.0,1,32,Non,6.0
000000043511,0.0,1,32,Non,7.666666666666666
000000043511,0.0,1,32,Non,9.333333333333332
000000043511,0.0,1,32,Non,10.166666666666666
000000043601,0.0,2,14,Oui,21.833333333333332
000000043601,0.0,2,14,Non,22.666666666666664
000000043601,0.0,2,14,Non,23.5
000000043602,0.0,2,14,Oui,21.0
000000043602,0.0,2,14,Non,21.833333333333332
000000043603,0.0,2,14,Oui,21.0
000000043603,0.0,2,14,Oui,21.833333333333332
000000043603,0.0,2,14,Non,22.666666666666664
000000043603,0.0,2,14,Non,23.5
000000043604,0.0,2,14,Non,21.0
000000043605,0.0,2,14,Oui,21.0
000000043605,0.0,2,14,Oui,21.833333333333332
000000043605,0.0,2,14,Non,22.666666666666664
000000043605,0.0,2,14,Non,23.5
000000043605,0.0,2,14,Non,24.333333333333332
000000043606,0.0,2,14,Oui,21.0
000000043606,0.0,2,14,Oui,21.833333333333332
000000043606,0.0,2,14,Non,22.666666666666664
000000043606,0.0,2,14,Non,23.5
000000043607,0.0,2,14,Non,21.833333333333332
000000043608,0.0,2,14,Oui,21.0
000000043608,0.0,2,14,Non,21.833333333333332
000000043608,0.0,2,14,Non,22.666666666666664
000000043608,0.0,2,14,Non,23.5
000000043609,0.0,2,14,Oui,21.0
000000043609,0.0,2,14,Oui,21.833333333333332
000000043609,0.0,2,14,Non,22.666666666666664
000000043609,0.0,2,14,Non,23.5
000000043609,0.0,2,14,Non,24.333333333333332
000000043610,0.0,2,14,Oui,21.0
000000043610,0.0,2,14,Oui,21.833333333333332
000000043611,0.0,2,14,Oui,21.0
000000043611,0.0,2,14,Oui,21.833333333333332
000000043612,0.0,2,14,Oui,21.0
000000043612,0.0,2,14,Oui,21.833333333333332
000000043612,0.0,2,14,Non,22.666666666666664
000000043612,0.0,2,14,Non,23.5
000000043702,0.0,1,21,Non,6.833333333333333
000000043702,0.0,1,21,Non,7.666666666666666
000000043703,0.0,1,21,Non,6.0
000000043703,0.0,1,21,Non,6.833333333333333
000000043703,0.0,1,21,Non,7.666666666666666
000000043703,0.0,1,21,Non,8.5
000000043703,0.0,1,21,Non,9.333333333333332
000000043704,0.0,1,21,Non,6.833333333333333
000000043705,0.0,1,21,Non,6.0
000000043705,0.0,1,21,Non,6.833333333333333
000000043706,0.0,1,21,Oui,6.0
000000043706,0.0,1,21,Oui,6.833333333333333
000000043707,0.0,1,21,Non,7.666666666666666
000000043707,0.0,1,21,Non,8.5
000000043708,0.0,1,21,Non,7.666666666666666
000000043708,0.0,1,21,Non,9.333333333333332
000000043710,0.0,1,21,Non,6.0
000000043711,0.0,1,21,Non,6.833333333333333
000000043712,0.0,1,21,Non,6.0
000000043712,0.0,1,21,Non,6.833333333333333
000000043712,0.0,1,21,Non,9.333333333333332
000000043801,0.0,2,24,Oui,21.0
000000043801,0.0,2,24,Non,21.833333333333332
000000043802,0.0,2,24,Oui,21.0
000000043802,0.0,2,24,Non,21.833333333333332
000000043803,0.0,2,24,Oui,21.0
000000043803,0.0,2,24,Non,21.833333333333332
000000043803,0.0,2,24,Non,22.666666666666664
000000043804,0.0,2,24,Non,21.833333333333332
000000043804,0.0,2,24,Non,22.666666666666664
000000043805,0.0,2,24,Oui,21.0
000000043805,0.0,2,24,Non,21.833333333333332
000000043805,0.0,2,24,Non,22.666666666666664
000000043805,0.0,2,24,Non,23.5
000000043805,0.0,2,24,Non,24.333333333333332
000000043805,0.0,2,24,Non,25.166666666666664
000000043806,0.0,2,24,Oui,21.0
000000043806,0.0,2,24,Non,21.833333333333332
000000043806,0.0,2,24,Non,22.666666666666664
000000043807,0.0,2,24,Non,21.0
000000043807,0.0,2,24,Non,21.833333333333332
000000043808,0.0,2,24,Oui,21.0
000000043809,0.0,2,24,Non,21.0
000000043809,0.0,2,24,Non,21.833333333333332
000000043809,0.0,2,24,Non,22.666666666666664
000000043809,0.0,2,24,Non,23.5
000000043809,0.0,2,24,Non,24.333333333333332
000000043810,0.0,2,24,Non,21.0
000000043810,0.0,2,24,Non,21.833333333333332
000000043810,0.0,2,24,Non,22.666666666666664
000000043810,0.0,2,24,Non,23.5
000000043810,0.0,2,24,Non,24.333333333333332
000000043811,0.0,2,24,Oui,21.0
000000043811,0.0,2,24,Non,21.833333333333332
000000043811,0.0,2,24,Non,22.666666666666664
000000043812,0.0,2,24,Oui,21.0
000000043812,0.0,2,24,Oui,21.833333333333332
000000043812,0.0,2,24,Non,22.666666666666664
000000043812,0.0,2,24,Non,23.5
000000043812,0.0,2,24,Non,24.333333333333332
000000043901,0.0,1,54,Oui,6.0
000000043901,0.0,1,54,Non,6.833333333333333
000000043901,0.0,1,54,Oui,7.666666666666666
000000043902,0.0,1,54,Non,6.833333333333333
000000043903,0.0,1,54,Non,7.666666666666666
000000043903,0.0,1,54,Non,8.5
000000043903,0.0,1,54,Non,9.333333333333332
000000043904,0.0,1,54,Non,6.0
000000043904,0.0,1,54,Non,6.833333333333333
000000043905,0.0,1,54,Non,6.833333333333333
000000043905,0.0,1,54,Non,7.666666666666666
000000043906,0.0,1,54,Non,6.0
000000043907,0.0,1,54,Oui,6.0
000000043908,0.0,1,54,Oui,6.833333333333333
000000043908,0.0,1,54,Non,7.666666666666666
000000043908,0.0,1,54,Non,8.5
000000043908,0.0,1,54,Non,9.333333333333332
000000043909,0.0,1,54,Non,6.833333333333333
000000043909,0.0,1,54,Non,8.5
000000043910,0.0,1,54,Non,6.833333333333333
000000043911,0.0,1,54,Non,9.333333333333332
000000044001,0.0,2,14,Oui,21.0
000000044001,0.0,2,14,Non,21.833333333333332
000000044001,0.0,2,14,Non,23.5
000000044002,0.0,2,14,Oui,21.0
000000044002,0.0,2,14,Oui,21.833333333333332
000000044002,0.0,2,14,Oui,22.666666666666664
000000044002,0.0,2,14,Non,23.5
000000044002,0.0,2,14,Non,24.333333333333332
000000044002,0.0,2,14,Non,26.0
000000044003,0.0,2,14,Oui,21.0
000000044003,0.0,2,14,Oui,21.833333333333332
000000044003,0.0,2,14,Non,22.666666666666664
000000044004,0.0,2,14,Oui,21.0
000000044004,0.0,2,14,Non,21.833333333333332
000000044005,0.0,2,14,Oui,21.0
000000044005,0.0,2,14,Non,22.666666666666664
000000044006,0.0,2,14,Oui,21.0
000000044006,0.0,2,14,Non,21.833333333333332
000000044006,0.0,2,14,Non,22.666666666666664
000000044007,0.0,2,14,Oui,21.0
000000044007,0.0,2,14,Non,21.833333333333332
000000044007,0.0,2,14,Non,22.666666666666664
000000044007,0.0,2,14,Non,23.5
000000044008,0.0,2,14,Non,21.0
000000044008,0.0,2,14,Non,21.833333333333332
000000044008,0.0,2,14,Non,22.666666666666664
000000044008,0.0,2,14,Non,23.5
000000044008,0.0,2,14,Non,24.333333333333332
000000044009,0.0,2,14,Oui,21.0
000000044009,0.0,2,14,Oui,21.833333333333332
000000044009,0.0,2,14,Non,22.666666666666664
000000044009,0.0,2,14,Non,23.5
000000044009,0.0,2,14,Non,24.333333333333332
000000044010,3.0,2,14,Oui,26.577250522493546
000000044010,0.0,2,14,Non,21.833333333333332
000000044010,3.0,2,14,Non,28.243917189160218
000000044010,3.0,2,14,Non,29.077250522493546
000000044011,0.0,2,14,Oui,21.0
000000044011,0.0,2,14,Non,21.833333333333332
000000044011,0.0,2,14,Non,22.666666666666664
000000044011,0.0,2,14,Non,23.5
000000044011,0.0,2,14,Non,24.333333333333332
000000044012,0.0,2,14,Oui,21.0
000000044012,0.0,2,14,Non,21.833333333333332
000000044012,0.0,2,14,Oui,22.666666666666664
000000044012,0.0,2,14,Non,23.5
000000044012,0.0,2,14,Non,24.333333333333332
000000044101,0.0,2,51,Non,21.833333333333332
000000044102,0.0,2,51,Oui,21.0
000000044102,0.0,2,51,Non,21.833333333333332
000000044103,0.0,2,51,Oui,21.0
000000044103,0.0,2,51,Non,21.833333333333332
000000044103,0.0,2,51,Non,22.666666666666664
000000044104,0.0,2,51,Oui,21.0
000000044104,0.0,2,51,Non,21.833333333333332
000000044105,0.0,2,51,Oui,21.0
000000044105,0.0,2,51,Non,21.833333333333332
000000044106,0.0,2,51,Oui,21.0
000000044106,0.0,2,51,Non,21.833333333333332
000000044107,0.0,2,51,Oui,21.0
000000044107,0.0,2,51,Non,21.833333333333332
000000044107,0.0,2,51,Non,22.666666666666664
000000044107,0.0,2,51,Non,23.5
000000044107,0.0,2,51,Non,24.333333333333332
000000044108,0.0,2,51,Oui,21.0
000000044108,0.0,2,51,Non,23.5
000000044109,0.0,2,51,Oui,21.0
000000044109,0.0,2,51,Non,21.833333333333332
000000044110,0.0,2,51,Oui,21.0
000000044110,0.0,2,51,Non,21.833333333333332
000000044111,0.0,2,51,Oui,21.0
000000044111,0.0,2,51,Non,21.833333333333332
000000044112,0.0,2,51,Non,21.833333333333332
000000044112,0.0,2,51,Non,22.666666666666664
000000044201,0.0,1,54,Non,6.833333333333333
000000044203,0.0,1,54,Oui,6.0
000000044203,0.0,1,54,Oui,6.833333333333333
000000044203,0.0,1,54,Non,7.666666666666666
000000044203,0.0,1,54,Non,8.5
000000044204,0.0,1,54,Oui,6.0
000000044204,0.0,1,54,Non,7.666666666666666
000000044204,0.0,1,54,Non,8.5
000000044205,0.0,1,54,Oui,6.833333333333333
000000044205,0.0,1,54,Non,7.666666666666666
000000044206,0.0,1,54,Non,6.833333333333333
000000044206,0.0,1,54,Non,7.666666666666666
000000044207,0.0,1,54,Non,6.833333333333333
000000044207,0.0,1,54,Non,7.666666666666666
000000044208,0.0,1,54,Oui,6.0
000000044208,0.0,1,54,Oui,6.833333333333333
000000044208,0.0,1,54,Non,7.666666666666666
000000044209,0.0,1,54,Oui,6.833333333333333
000000044209,0.0,1,54,Non,7.666666666666666
000000044209,0.0,1,54,Non,8.5
000000044209,0.0,1,54,Non,9.333333333333332
000000044209,0.0,1,54,Non,10.166666666666666
000000044209,0.0,1,54,Non,10.999999999999998
000000044209,0.0,1,54,Non,11.833333333333334
000000044210,0.0,1,54,Non,7.666666666666666
000000044211,0.0,1,54,Non,6.0
000000044211,0.0,1,54,Non,6.833333333333333
000000044211,0.0,1,54,Non,7.666666666666666
000000044211,0.0,1,54,Non,8.5
000000044212,0.0,1,54,Non,6.833333333333333
000000044212,0.0,1,54,Non,7.666666666666666
000000044301,0.0,2,42,Non,22.666666666666664
000000044301,0.0,2,42,Non,23.5
000000044302,0.0,2,42,Non,21.833333333333332
000000044303,0.0,2,42,Non,21.0
000000044303,0.0,2,42,Non,21.833333333333332
000000044303,0.0,2,42,Non,22.666666666666664
000000044303,0.0,2,42,Non,23.5
000000044303,0.0,2,42,Non,24.333333333333332
000000044305,0.0,2,42,Oui,21.0
000000044305,0.0,2,42,Non,21.833333333333332
000000044305,0.0,2,42,Non,22.666666666666664
000000044306,0.0,2,42,Non,21.0
000000044306,0.0,2,42,Non,21.833333333333332
000000044307,0.0,2,42,Oui,21.0
000000044307,0.0,2,42,Non,21.833333333333332
000000044307,0.0,2,42,Non,22.666666666666664
000000044308,0.0,2,42,Non,21.833333333333332
000000044308,0.0,2,42,Non,22.666666666666664
000000044308,0.0,2,42,Non,23.5
000000044308,0.0,2,42,Non,24.333333333333332
000000044309,0.0,2,42,Non,21.833333333333332
000000044309,0.0,2,42,Non,22.666666666666664
000000044309,0.0,2,42,Non,23.5
000000044310,0.0,2,42,Non,21.0
000000044310,0.0,2,42,Non,21.833333333333332
000000044310,0.0,2,42,Non,22.666666666666664
000000044311,0.0,2,42,Non,21.0
000000044312,0.0,2,42,Non,21.833333333333332
000000044401,0.0,1,23,Non,6.0
000000044401,0.0,1,23,Non,6.833333333333333
000000044401,0.0,1,23,Non,7.666666666666666
000000044402,0.0,1,23,Non,6.0
000000044402,0.0,1,23,Non,6.833333333333333
000000044402,0.0,1,23,Non,7.666666666666666
000000044402,0.0,1,23,Non,8.5
000000044402,0.0,1,23,Non,9.333333333333332
000000044403,0.0,1,23,Non,6.0
000000044403,0.0,1,23,Non,6.833333333333333
000000044403,0.0,1,23,Non,7.666666666666666
000000044403,0.0,1,23,Non,8.5
000000044404,0.0,1,23,Non,6.0
000000044404,0.0,1,23,Non,6.833333333333333
000000044404,0.0,1,23,Non,7.666666666666666
000000044404,0.0,1,23,Non,8.5
000000044404,0.0,1,23,Non,9.333333333333332
000000044404,0.0,1,23,Non,10.166666666666666
000000044405,0.0,1,23,Oui,6.0
000000044406,0.0,1,23,Non,6.833333333333333
000000044406,0.0,1,23,Non,7.666666666666666
000000044407,0.0,1,23,Non,6.833333333333333
000000044408,0.0,1,23,Non,6.0
000000044408,0.0,1,23,Non,6.833333333333333
000000044408,0.0,1,23,Non,7.666666666666666
000000044408,0.0,1,23,Non,8.5
000000044409,0.0,1,23,Oui,6.0
000000044409,0.0,1,23,Non,6.833333333333333
000000044410,0.0,1,23,Non,6.833333333333333
000000044410,0.0,1,23,Non,7.666666666666666
000000044411,0.0,1,23,Non,6.0
000000044411,0.0,1,23,Non,6.833333333333333
000000044411,0.0,1,23,Non,8.5
000000044411,0.0,1,23,Non,9.333333333333332
000000044412,0.0,1,23,Non,6.0
000000044412,0.0,1,23,Oui,6.833333333333333
000000044412,0.0,1,23,Non,7.666666666666666
000000044412,0.0,1,23,Non,8.5
000000044412,0.0,1,23,Non,9.333333333333332
000000044412,0.0,1,23,Non,10.166666666666666
000000044412,0.0,1,23,Non,10.999999999999998
000000044501,0.0,1,25,Non,6.0
000000044501,0.0,1,25,Non,7.666666666666666
000000044501,0.0,1,25,Non,8.5
000000044501,0.0,1,25,Non,10.166666666666666
000000044501,0.0,1,25,Non,10.999999999999998
000000044501,0.0,1,25,Non,11.833333333333334
000000044502,0.0,1,25,Non,9.333333333333332
000000044502,0.0,1,25,Non,10.166666666666666
000000044502,0.0,1,25,Non,10.999999999999998
000000044502,0.0,1,25,Non,13.5
000000044504,0.0,1,25,Oui,6.0
000000044504,0.0,1,25,Non,6.833333333333333
000000044504,0.0,1,25,Non,7.666666666666666
000000044505,0.0,1,25,Non,6.833333333333333
000000044506,0.0,1,25,Oui,6.0
000000044506,0.0,1,25,Oui,6.833333333333333
000000044506,0.0,1,25,Non,8.5
000000044506,0.0,1,25,Non,9.333333333333332
000000044506,0.0,1,25,Non,10.166666666666666
000000044506,0.0,1,25,Non,10.999999999999998
000000044506,0.0,1,25,Non,11.833333333333334
000000044506,0.0,1,25,Non,12.666666666666664
000000044506,0.0,1,25,Non,13.5
000000044507,0.0,1,25,Non,6.833333333333333
000000044508,0.0,1,25,Oui,6.833333333333333
000000044508,0.0,1,25,Non,7.666666666666666
000000044508,0.0,1,25,Non,8.5
000000044508,0.0,1,25,Non,9.333333333333332
000000044508,0.0,1,25,Non,10.999999999999998
000000044509,0.0,1,25,Oui,6.0
000000044509,0.0,1,25,Oui,6.833333333333333
000000044509,0.0,1,25,Non,8.5
000000044509,0.0,1,25,Non,9.333333333333332
000000044510,0.0,1,25,Non,6.0
000000044511,0.0,1,25,Non,6.833333333333333
000000044512,0.0,1,25,Oui,6.0
000000044512,0.0,1,25,Non,6.833333333333333
000000044512,0.0,1,25,Non,7.666666666666666
000000044512,0.0,1,25,Non,8.5
000000044601,0.0,1,51,Oui,6.0
000000044601,0.0,1,51,Non,6.833333333333333
000000044601,0.0,1,51,Non,7.666666666666666
000000044601,0.0,1,51,Non,8.5
000000044601,0.0,1,51,Non,9.333333333333332
000000044602,0.0,1,51,Oui,6.0
000000044602,0.0,1,51,Non,6.833333333333333
000000044602,0.0,1,51,Non,7.666666666666666
000000044602,0.0,1,51,Non,8.5
000000044602,0.0,1,51,Non,9.333333333333332
000000044603,0.0,1,51,Non,6.833333333333333
000000044603,0.0,1,51,Non,7.666666666666666
000000044603,0.0,1,51,Non,8.5
000000044603,0.0,1,51,Non,9.333333333333332
000000044604,0.0,1,51,Non,6.0
000000044604,0.0,1,51,Non,6.833333333333333
000000044605,0.0,1,51,Non,6.833333333333333
000000044605,0.0,1,51,Non,9.333333333333332
000000044606,0.0,1,51,Non,6.833333333333333
000000044606,0.0,1,51,Non,7.666666666666666
000000044606,0.0,1,51,Non,8.5
000000044606,0.0,1,51,Non,9.333333333333332
000000044606,0.0,1,51,Non,10.166666666666666
000000044606,0.0,1,51,Non,10.999999999999998
000000044606,0.0,1,51,Non,11.833333333333334
000000044607,0.0,1,51,Non,6.0
000000044607,0.0,1,51,Non,6.833333333333333
000000044608,0.0,1,51,Oui,6.833333333333333
000000044609,0.0,1,51,Non,6.0
000000044610,0.0,1,51,Non,6.0
000000044610,0.0,1,51,Non,6.833333333333333
000000044611,0.0,1,51,Non,6.0
000000044611,0.0,1,51,Non,6.833333333333333
000000044612,0.0,1,51,Non,6.0
000000044701,0.0,1,43,Oui,6.833333333333333
000000044701,0.0,1,43,Non,7.666666666666666
000000044701,0.0,1,43,Non,8.5
000000044702,0.0,1,43,Non,6.833333333333333
000000044703,0.0,1,43,Non,6.833333333333333
000000044703,0.0,1,43,Non,7.666666666666666
000000044703,0.0,1,43,Non,8.5
000000044704,0.0,1,43,Non,6.833333333333333
000000044705,0.0,1,43,Non,6.0
000000044706,0.0,1,43,Oui,6.0
000000044706,0.0,1,43,Oui,6.833333333333333
000000044707,0.0,1,43,Non,6.833333333333333
000000044707,0.0,1,43,Non,7.666666666666666
000000044707,0.0,1,43,Non,8.5
000000044708,0.0,1,43,Non,6.833333333333333
000000044708,0.0,1,43,Non,7.666666666666666
000000044708,0.0,1,43,Non,8.5
000000044708,0.0,1,43,Non,9.333333333333332
000000044708,0.0,1,43,Non,10.166666666666666
000000044708,0.0,1,43,Non,10.999999999999998
000000044710,0.0,1,43,Non,6.833333333333333
000000044710,0.0,1,43,Non,7.666666666666666
000000044710,0.0,1,43,Non,8.5
000000044710,0.0,1,43,Non,9.333333333333332
000000044711,0.0,1,43,Non,6.833333333333333
000000044711,0.0,1,43,Non,7.666666666666666
000000044711,0.0,1,43,Non,8.5
000000044711,0.0,1,43,Non,10.166666666666666
000000044711,0.0,1,43,Non,10.999999999999998
000000044712,0.0,1,43,Oui,6.0
000000044712,0.0,1,43,Oui,6.833333333333333
000000044712,0.0,1,43,Oui,7.666666666666666
000000044712,0.0,1,43,Non,8.5
000000044712,0.0,1,43,Non,9.333333333333332
000000044712,0.0,1,43,Non,10.166666666666666
000000044712,0.0,1,43,Non,10.999999999999998
000000044712,0.0,1,43,Oui,11.833333333333334
000000044712,0.0,1,43,Non,12.666666666666664
000000044801,0.0,2,14,Oui,21.0
